post_id,author_id,group_id,is_original,is_stolen,created_at,media_type,text,like_count,comment_count,share_count
348,615,231,True,False,2024-07-07,video,Content group 231 original post about topic 24,18,4,2
349,420,232,True,False,2024-08-14,video,Content group 232 original post about topic 32,22,3,1
350,2619,233,True,False,2024-08-08,image,Content group 233 original post about topic 26,42,5,7
351,1195,234,True,False,2024-08-04,image,Content group 234 original post about topic 12,14,3,1
352,2916,234,False,True,2024-08-04,video,Content group 234 copied post about topic 45,7,1,1
353,600,235,True,False,2024-07-15,image,Content group 235 original post about topic 12,10,2,0
354,278,236,True,False,2024-07-23,image,Content group 236 original post about topic 14,21,6,2
355,2162,237,True,False,2024-07-04,image,Content group 237 original post about topic 13,9,2,1
356,2046,237,False,True,2024-07-10,text,Content group 237 copied post about topic 28,5,1,0
357,940,238,True,False,2024-07-19,image,Content group 238 original post about topic 43,17,1,3
358,2051,238,False,True,2024-07-21,video,Content group 238 copied post about topic 11,22,2,3
359,2557,238,False,True,2024-07-26,video,Content group 238 copied post about topic 49,28,7,2
360,2103,239,True,False,2024-08-04,video,Content group 239 original post about topic 39,11,1,1
361,1107,240,True,False,2024-07-03,video,Content group 240 original post about topic 49,3,0,0
362,2966,240,False,True,2024-07-08,image,Content group 240 copied post about topic 21,2,0,0
363,1311,241,True,False,2024-07-27,image,Content group 241 original post about topic 47,32,8,2
364,2697,242,True,False,2024-07-19,video,Content group 242 original post about topic 36,8,1,1
365,187,242,False,True,2024-07-26,video,Content group 242 copied post about topic 39,16,4,1
366,391,242,False,True,2024-07-22,video,Content group 242 copied post about topic 48,13,1,0
367,2822,243,True,False,2024-08-29,image,Content group 243 original post about topic 8,16,2,1
368,711,244,True,False,2024-07-04,image,Content group 244 original post about topic 19,32,7,4
369,1086,245,True,False,2024-07-07,video,Content group 245 original post about topic 44,8,2,1
370,1786,246,True,False,2024-08-04,video,Content group 246 original post about topic 25,10,1,1
371,477,247,True,False,2024-08-25,text,Content group 247 original post about topic 47,22,3,2
372,2954,247,False,True,2024-08-26,video,Content group 247 copied post about topic 25,23,3,1
373,2759,247,False,True,2024-09-01,video,Content group 247 copied post about topic 11,23,6,2
374,420,248,True,False,2024-08-18,video,Content group 248 original post about topic 23,3,0,0
375,1275,249,True,False,2024-08-12,video,Content group 249 original post about topic 13,9,1,1
376,1169,249,False,True,2024-08-21,video,Content group 249 copied post about topic 22,7,0,0
377,2445,249,False,True,2024-08-18,video,Content group 249 copied post about topic 14,8,1,0
378,879,250,True,False,2024-08-12,video,Content group 250 original post about topic 41,5,1,0
379,1524,250,False,True,2024-08-14,image,Content group 250 copied post about topic 41,6,1,1
380,482,251,True,False,2024-08-03,video,Content group 251 original post about topic 15,40,6,2
381,2513,252,True,False,2024-07-13,video,Content group 252 original post about topic 44,27,7,1
382,1635,252,False,True,2024-07-19,image,Content group 252 copied post about topic 39,41,7,6
383,1434,252,False,True,2024-07-13,video,Content group 252 copied post about topic 48,19,3,1
384,842,252,False,True,2024-07-13,image,Content group 252 copied post about topic 49,29,4,2
385,1338,253,True,False,2024-08-22,image,Content group 253 original post about topic 22,13,2,1
386,1554,254,True,False,2024-07-16,video,Content group 254 original post about topic 13,10,2,1
387,822,254,False,True,2024-07-25,video,Content group 254 copied post about topic 31,7,1,1
388,2697,255,True,False,2024-08-06,video,Content group 255 original post about topic 18,27,5,1
389,2526,256,True,False,2024-08-01,video,Content group 256 original post about topic 11,18,2,0
390,1470,257,True,False,2024-07-20,text,Content group 257 original post about topic 26,33,4,2
391,74,258,True,False,2024-07-24,image,Content group 258 original post about topic 46,38,7,3
392,1762,259,True,False,2024-07-29,video,Content group 259 original post about topic 30,66,16,8
393,126,260,True,False,2024-07-17,video,Content group 260 original post about topic 24,9,2,1
394,991,261,True,False,2024-08-27,image,Content group 261 original post about topic 21,29,4,2
395,1407,261,False,True,2024-09-04,video,Content group 261 copied post about topic 3,36,4,3
396,2566,261,False,True,2024-09-02,video,Content group 261 copied post about topic 38,20,3,1
397,1032,261,False,True,2024-09-05,video,Content group 261 copied post about topic 48,13,3,0
398,2452,262,True,False,2024-08-24,image,Content group 262 original post about topic 19,9,1,1
399,1976,263,True,False,2024-08-02,video,Content group 263 original post about topic 10,4,0,0
400,308,264,True,False,2024-08-19,video,Content group 264 original post about topic 47,10,1,0
401,996,265,True,False,2024-07-16,image,Content group 265 original post about topic 7,19,2,1
402,1199,266,True,False,2024-07-22,image,Content group 266 original post about topic 19,46,8,5
403,2296,267,True,False,2024-07-01,image,Content group 267 original post about topic 12,2,0,0
404,1594,267,False,True,2024-07-03,text,Content group 267 copied post about topic 43,4,1,0
405,433,268,True,False,2024-08-17,video,Content group 268 original post about topic 42,10,2,1
406,1071,268,False,True,2024-08-25,image,Content group 268 copied post about topic 35,8,1,0
407,223,268,False,True,2024-08-21,video,Content group 268 copied post about topic 37,7,1,1
408,96,269,True,False,2024-08-12,video,Content group 269 original post about topic 39,26,6,3
409,1702,270,True,False,2024-07-30,image,Content group 270 original post about topic 45,6,0,0
410,2114,271,True,False,2024-08-20,video,Content group 271 original post about topic 20,30,8,3
411,549,272,True,False,2024-07-09,image,Content group 272 original post about topic 19,45,11,8
412,2999,273,True,False,2024-08-09,image,Content group 273 original post about topic 47,22,4,2
413,1834,274,True,False,2024-07-24,video,Content group 274 original post about topic 7,32,6,4
414,2249,274,False,True,2024-07-24,image,Content group 274 copied post about topic 3,15,3,2
415,2856,274,False,True,2024-07-26,video,Content group 274 copied post about topic 48,13,3,1
416,1788,274,False,True,2024-07-30,video,Content group 274 copied post about topic 45,26,2,2
417,2156,275,True,False,2024-07-24,video,Content group 275 original post about topic 48,54,6,5
418,295,276,True,False,2024-07-04,video,Content group 276 original post about topic 17,14,1,0
419,2622,276,False,True,2024-07-04,video,Content group 276 copied post about topic 44,18,4,2
420,634,277,True,False,2024-07-11,image,Content group 277 original post about topic 18,39,7,5
421,2137,278,True,False,2024-08-08,video,Content group 278 original post about topic 16,4,0,0
422,2111,279,True,False,2024-07-12,image,Content group 279 original post about topic 29,3,0,0
423,791,280,True,False,2024-07-21,video,Content group 280 original post about topic 48,17,2,3
424,2349,281,True,False,2024-07-26,video,Content group 281 original post about topic 10,20,4,2
425,1625,282,True,False,2024-08-15,image,Content group 282 original post about topic 42,51,9,4
426,1367,282,False,True,2024-08-17,video,Content group 282 copied post about topic 24,31,5,5
427,1613,282,False,True,2024-08-22,text,Content group 282 copied post about topic 39,57,9,8
428,2764,283,True,False,2024-08-08,video,Content group 283 original post about topic 30,14,4,0
429,754,284,True,False,2024-08-12,video,Content group 284 original post about topic 31,3,0,0
430,242,284,False,True,2024-08-20,video,Content group 284 copied post about topic 13,2,0,0
431,484,284,False,True,2024-08-21,image,Content group 284 copied post about topic 37,4,1,0
432,2371,284,False,True,2024-08-21,video,Content group 284 copied post about topic 39,5,1,0
433,32,285,True,False,2024-08-18,image,Content group 285 original post about topic 6,42,5,5
434,2075,286,True,False,2024-07-23,video,Content group 286 original post about topic 12,55,6,9
435,2645,287,True,False,2024-08-21,image,Content group 287 original post about topic 9,7,1,0
436,916,288,True,False,2024-08-15,image,Content group 288 original post about topic 22,11,2,1
437,1352,289,True,False,2024-08-03,image,Content group 289 original post about topic 30,46,10,9
438,1149,290,True,False,2024-07-18,text,Content group 290 original post about topic 21,75,11,8
439,2181,291,True,False,2024-08-24,video,Content group 291 original post about topic 37,27,5,4
440,2923,292,True,False,2024-07-22,video,Content group 292 original post about topic 19,14,1,1
441,1443,293,True,False,2024-07-24,image,Content group 293 original post about topic 6,31,3,2
442,1594,294,True,False,2024-07-03,video,Content group 294 original post about topic 2,11,2,2
443,271,295,True,False,2024-08-06,image,Content group 295 original post about topic 32,6,1,0
444,1877,296,True,False,2024-07-17,video,Content group 296 original post about topic 47,16,3,1
445,2915,296,False,True,2024-07-21,video,Content group 296 copied post about topic 37,9,2,1
446,1849,296,False,True,2024-07-17,image,Content group 296 copied post about topic 37,8,1,0
447,2600,296,False,True,2024-07-21,video,Content group 296 copied post about topic 48,14,1,2
448,2918,297,True,False,2024-08-09,image,Content group 297 original post about topic 27,42,4,3
449,1417,298,True,False,2024-07-05,image,Content group 298 original post about topic 26,28,5,1
450,1694,298,False,True,2024-07-08,image,Content group 298 copied post about topic 16,10,2,1
451,768,298,False,True,2024-07-11,image,Content group 298 copied post about topic 21,21,4,2
452,2847,298,False,True,2024-07-05,video,Content group 298 copied post about topic 25,12,2,1
453,1781,299,True,False,2024-07-08,text,Content group 299 original post about topic 7,13,2,1
454,1160,300,True,False,2024-07-19,text,Content group 300 original post about topic 47,29,4,3
455,2737,301,True,False,2024-07-11,image,Content group 301 original post about topic 2,15,2,1
456,2244,302,True,False,2024-08-19,image,Content group 302 original post about topic 11,21,4,3
457,1797,302,False,True,2024-08-22,image,Content group 302 copied post about topic 37,30,4,1
458,1803,302,False,True,2024-08-24,video,Content group 302 copied post about topic 13,39,9,3
459,2422,302,False,True,2024-08-22,image,Content group 302 copied post about topic 13,25,5,4
460,1116,303,True,False,2024-08-23,video,Content group 303 original post about topic 21,15,2,1
461,1268,304,True,False,2024-07-21,text,Content group 304 original post about topic 48,10,2,1
462,2751,304,False,True,2024-07-21,video,Content group 304 copied post about topic 1,14,4,1
463,1442,304,False,True,2024-07-29,image,Content group 304 copied post about topic 37,5,0,0
464,798,305,True,False,2024-08-10,text,Content group 305 original post about topic 47,4,0,0
465,2183,306,True,False,2024-07-14,video,Content group 306 original post about topic 6,11,2,2
466,1826,307,True,False,2024-07-16,video,Content group 307 original post about topic 36,67,15,6
467,1070,308,True,False,2024-08-28,video,Content group 308 original post about topic 24,19,2,2
468,579,309,True,False,2024-07-04,text,Content group 309 original post about topic 34,23,6,4
469,2157,310,True,False,2024-07-09,video,Content group 310 original post about topic 10,6,1,0
470,1162,311,True,False,2024-08-19,video,Content group 311 original post about topic 48,16,4,2
471,983,312,True,False,2024-07-06,video,Content group 312 original post about topic 24,20,3,2
472,1258,312,False,True,2024-07-15,video,Content group 312 copied post about topic 30,27,7,3
473,210,313,True,False,2024-07-12,video,Content group 313 original post about topic 41,21,3,3
474,601,314,True,False,2024-07-06,image,Content group 314 original post about topic 16,47,7,2
475,1958,314,False,True,2024-07-11,image,Content group 314 copied post about topic 32,29,8,5
476,993,315,True,False,2024-07-13,image,Content group 315 original post about topic 18,24,2,3
477,845,316,True,False,2024-07-22,image,Content group 316 original post about topic 11,8,2,1
478,103,317,True,False,2024-08-19,text,Content group 317 original post about topic 36,28,5,1
479,224,317,False,True,2024-08-28,video,Content group 317 copied post about topic 6,19,5,3
480,2162,318,True,False,2024-08-26,video,Content group 318 original post about topic 45,13,2,0
481,2423,318,False,True,2024-08-28,video,Content group 318 copied post about topic 20,14,3,2
482,1467,318,False,True,2024-08-30,video,Content group 318 copied post about topic 24,8,0,0
483,1182,319,True,False,2024-08-09,image,Content group 319 original post about topic 20,47,9,7
484,720,319,False,True,2024-08-17,image,Content group 319 copied post about topic 31,18,4,2
485,64,320,True,False,2024-08-17,image,Content group 320 original post about topic 30,21,5,1
